Study,site,lat,lon,visits,Phylo_name,lipid,phylo,Diet-Fruit,BodyMass
28,23,-21.96666667,-47.86666667,3,Pera_glabrata,0.747,Ramphocelus_carbo,50,25.92
28,23,-21.96666667,-47.86666667,5,Pera_glabrata,0.747,Nemosia_pileata,0,16
28,23,-21.96666667,-47.86666667,3,Pera_glabrata,0.747,Cyclarhis_gujanensis,0,28.8
28,23,-21.96666667,-47.86666667,14,Pera_glabrata,0.747,Myiarchus_tyrannulus,20,35.45
28,23,-21.96666667,-47.86666667,2,Pera_glabrata,0.747,Myiarchus_ferox,50,27.5
28,23,-21.96666667,-47.86666667,28,Pera_glabrata,0.747,Zonotrichia_capensis,0,20.31
28,23,-21.96666667,-47.86666667,14,Pera_glabrata,0.747,Colaptes_melanochloros,10,127.27
28,23,-21.96666667,-47.86666667,3,Pera_glabrata,0.747,Cyanocorax_chrysops,20,166
28,23,-21.96666667,-47.86666667,3,Pera_glabrata,0.747,Parula_pitiayumi,20,6.82
28,23,-21.96666667,-47.86666667,2,Pera_glabrata,0.747,Piranga_flava,20,37.7
28,23,-21.96666667,-47.86666667,88,Magnolia_ovata,0.525945621,Turdus_leucomelas,30,69.1
28,23,-21.96666667,-47.86666667,116,Magnolia_ovata,0.525945621,Dacnis_cayana,40,13
28,23,-21.96666667,-47.86666667,146,Magnolia_ovata,0.525945621,Thraupis_sayaca,50,32.49
28,23,-21.96666667,-47.86666667,26,Magnolia_ovata,0.525945621,Pitangus_sulphuratus,30,62.85
28,23,-21.96666667,-47.86666667,102,Magnolia_ovata,0.525945621,Tangara_cayana,90,18
28,23,-21.96666667,-47.86666667,12,Magnolia_ovata,0.525945621,Myiodynastes_maculatus,30,43.2
28,23,-21.96666667,-47.86666667,4,Magnolia_ovata,0.525945621,Turdus_amaurochalinus,60,57.9
28,23,-21.96666667,-47.86666667,6,Magnolia_ovata,0.525945621,Tyrannus_melancholicus,0,37.4
28,23,-21.96666667,-47.86666667,28,Magnolia_ovata,0.525945621,Tyrannus_savana,30,31.9
28,23,-21.96666667,-47.86666667,23,Magnolia_ovata,0.525945621,Empidonomus_varius,40,27.1
28,23,-21.96666667,-47.86666667,30,Magnolia_ovata,0.525945621,Ramphocelus_carbo,50,25.92
28,23,-21.96666667,-47.86666667,5,Magnolia_ovata,0.525945621,Myiozetetes_similis,40,28
28,23,-21.96666667,-47.86666667,29,Magnolia_ovata,0.525945621,Mimus_saturninus,0,63.7
28,23,-21.96666667,-47.86666667,3,Magnolia_ovata,0.525945621,Euphonia_chlorotica,100,11
28,23,-21.96666667,-47.86666667,4,Magnolia_ovata,0.525945621,Myiarchus_tyrannulus,20,35.45
28,23,-21.96666667,-47.86666667,1,Magnolia_ovata,0.525945621,Myiarchus_ferox,50,27.5
28,23,-21.96666667,-47.86666667,41,Magnolia_ovata,0.525945621,Dryocopus_lineatus,10,183.19
28,23,-21.96666667,-47.86666667,3,Magnolia_ovata,0.525945621,Schistochlamys_ruficapillus,50,31.2
28,23,-21.96666667,-47.86666667,25,Magnolia_ovata,0.525945621,Veniliornis_passerinus,0,32.1
28,23,-21.96666667,-47.86666667,6,Magnolia_ovata,0.525945621,Cyanocorax_cristatellus,40,178
30,25,-22.36666667,-47.46666667,17,Magnolia_ovata,0.525945621,Dacnis_cayana,40,13
30,25,-22.36666667,-47.46666667,37,Magnolia_ovata,0.525945621,Thraupis_sayaca,50,32.49
30,25,-22.36666667,-47.46666667,13,Magnolia_ovata,0.525945621,Turdus_rufiventris,50,69.44
30,25,-22.36666667,-47.46666667,18,Magnolia_ovata,0.525945621,Tangara_cayana,90,18
30,25,-22.36666667,-47.46666667,26,Magnolia_ovata,0.525945621,Vireo_olivaceus,20,16.06
30,25,-22.36666667,-47.46666667,77,Magnolia_ovata,0.525945621,Turdus_amaurochalinus,60,57.9
30,25,-22.36666667,-47.46666667,1,Magnolia_ovata,0.525945621,Tachyphonus_coronatus,20,29.3
30,25,-22.36666667,-47.46666667,2,Magnolia_ovata,0.525945621,Myiarchus_ferox,50,27.5
30,25,-22.36666667,-47.46666667,2,Magnolia_ovata,0.525945621,Trichothraupis_melanops,20,22.58
30,25,-22.36666667,-47.46666667,9,Magnolia_ovata,0.525945621,Crypturellus_parvirostris,0,198.99
31,26,-26.88333333,-49.05,7,Trema_micrantha,0.487605688,Dacnis_cayana,40,13
31,26,-26.88333333,-49.05,9,Trema_micrantha,0.487605688,Thraupis_sayaca,50,32.49
31,26,-26.88333333,-49.05,6,Trema_micrantha,0.487605688,Turdus_rufiventris,50,69.44
31,26,-26.88333333,-49.05,8,Trema_micrantha,0.487605688,Pitangus_sulphuratus,30,62.85
31,26,-26.88333333,-49.05,1,Trema_micrantha,0.487605688,Vireo_olivaceus,20,16.06
31,26,-26.88333333,-49.05,1,Trema_micrantha,0.487605688,Myiodynastes_maculatus,30,43.2
31,26,-26.88333333,-49.05,3,Trema_micrantha,0.487605688,Turdus_amaurochalinus,60,57.9
31,26,-26.88333333,-49.05,2,Trema_micrantha,0.487605688,Tyrannus_melancholicus,0,37.4
31,26,-26.88333333,-49.05,3,Trema_micrantha,0.487605688,Thraupis_palmarum,60,39
31,26,-26.88333333,-49.05,2,Trema_micrantha,0.487605688,Elaenia_flavogaster,50,24.8
31,26,-26.88333333,-49.05,2,Trema_micrantha,0.487605688,Empidonomus_varius,40,27.1
31,26,-26.88333333,-49.05,1,Trema_micrantha,0.487605688,Coereba_flaveola,0,10.01
31,26,-26.88333333,-49.05,4,Trema_micrantha,0.487605688,Turdus_flavipes,80,65.14
31,26,-26.88333333,-49.05,6,Trema_micrantha,0.487605688,Myiozetetes_similis,40,28
31,26,-26.88333333,-49.05,2,Trema_micrantha,0.487605688,Tachyphonus_coronatus,20,29.3
31,26,-26.88333333,-49.05,5,Trema_micrantha,0.487605688,Zonotrichia_capensis,0,20.31
31,26,-26.88333333,-49.05,4,Trema_micrantha,0.487605688,Tangara_cyanocephala,100,18
31,26,-26.88333333,-49.05,3,Trema_micrantha,0.487605688,Hylophilus_poicilotis,30,10.5
32,27,-26.9125,-49.072,31,Myrsine_coriacea,0.508,Dacnis_cayana,40,13
32,27,-26.9125,-49.072,7,Myrsine_coriacea,0.508,Thraupis_sayaca,50,32.49
32,27,-26.9125,-49.072,16,Myrsine_coriacea,0.508,Turdus_rufiventris,50,69.44
32,27,-26.9125,-49.072,4,Myrsine_coriacea,0.508,Pitangus_sulphuratus,30,62.85
32,27,-26.9125,-49.072,9,Myrsine_coriacea,0.508,Vireo_olivaceus,20,16.06
32,27,-26.9125,-49.072,9,Myrsine_coriacea,0.508,Turdus_amaurochalinus,60,57.9
32,27,-26.9125,-49.072,3,Myrsine_coriacea,0.508,Tyrannus_melancholicus,0,37.4
32,27,-26.9125,-49.072,6,Myrsine_coriacea,0.508,Turdus_albicollis,40,54
32,27,-26.9125,-49.072,1,Myrsine_coriacea,0.508,Thraupis_palmarum,60,39
32,27,-26.9125,-49.072,2,Myrsine_coriacea,0.508,Elaenia_flavogaster,50,24.8
32,27,-26.9125,-49.072,7,Myrsine_coriacea,0.508,Empidonomus_varius,40,27.1
32,27,-26.9125,-49.072,8,Myrsine_coriacea,0.508,Turdus_flavipes,80,65.14
32,27,-26.9125,-49.072,5,Myrsine_coriacea,0.508,Tachyphonus_coronatus,20,29.3
32,27,-26.9125,-49.072,14,Myrsine_coriacea,0.508,Mionectes_rufiventris,50,13.3
32,27,-26.9125,-49.072,10,Myrsine_coriacea,0.508,Tangara_cyanocephala,100,18
32,27,-26.9125,-49.072,1,Myrsine_coriacea,0.508,Thraupis_ornata,80,33
32,27,-26.9125,-49.072,1,Myrsine_coriacea,0.508,Legatus_leucophaius,70,22.2
32,27,-26.9125,-49.072,12,Myrsine_coriacea,0.508,Hylophilus_poicilotis,30,10.5
32,27,-26.9125,-49.072,2,Myrsine_coriacea,0.508,Ramphastos_dicolorus,80,331
32,27,-26.9125,-49.072,8,Myrsine_coriacea,0.508,Lathrotriccus_euleri,0,11.33
32,27,-26.9125,-49.072,3,Myrsine_coriacea,0.508,Tangara_seledon,80,18.7
34,29,-28.2258,-51.1688,2,Casearia_decandra,0.027765445,Tangara_preciosa,60,22.8
34,29,-28.2258,-51.1688,1,Nectandra_megapotamica,0.5894,Turdus_albicollis,40,54
35,30,-25.25,-50.0833,23,Myrsine_coriacea,0.508,Turdus_leucomelas,30,69.1
35,30,-25.25,-50.0833,2,Myrsine_coriacea,0.508,Thraupis_sayaca,50,32.49
35,30,-25.25,-50.0833,13,Myrsine_coriacea,0.508,Turdus_rufiventris,50,69.44
35,30,-25.25,-50.0833,1,Myrsine_coriacea,0.508,Pitangus_sulphuratus,30,62.85
35,30,-25.25,-50.0833,45,Myrsine_coriacea,0.508,Vireo_olivaceus,20,16.06
35,30,-25.25,-50.0833,2,Myrsine_coriacea,0.508,Myiodynastes_maculatus,30,43.2
35,30,-25.25,-50.0833,4,Myrsine_coriacea,0.508,Turdus_amaurochalinus,60,57.9
35,30,-25.25,-50.0833,2,Myrsine_coriacea,0.508,Turdus_albicollis,40,54
35,30,-25.25,-50.0833,6,Myrsine_coriacea,0.508,Saltator_similis,30,45
35,30,-25.25,-50.0833,6,Myrsine_coriacea,0.508,Tersina_viridis,70,29
35,30,-25.25,-50.0833,2,Myrsine_coriacea,0.508,Pachyramphus_validus,0,43
35,30,-25.25,-50.0833,8,Myrsine_coriacea,0.508,Hemithraupis_guira,10,12
35,30,-25.25,-50.0833,3,Myrsine_coriacea,0.508,Chiroxiphia_caudata,50,25.6
35,30,-25.25,-50.0833,5,Myrsine_coriacea,0.508,Tangara_desmaresti,60,20.4
35,30,-25.25,-50.0833,13,Myrsine_coriacea,0.508,Zonotrichia_capensis,0,20.31
35,30,-25.25,-50.0833,8,Myrsine_coriacea,0.508,Colaptes_melanochloros,10,127.27
35,30,-25.25,-50.0833,7,Myrsine_coriacea,0.508,Cyanocorax_chrysops,20,166
35,30,-25.25,-50.0833,2,Myrsine_coriacea,0.508,Camptostoma_obsoletum,30,8.1
35,30,-25.25,-50.0833,4,Myrsine_coriacea,0.508,Legatus_leucophaius,70,22.2
35,30,-25.25,-50.0833,13,Myrsine_coriacea,0.508,Piculus_aurulentus,0,74.99
35,30,-25.25,-50.0833,1,Myrsine_coriacea,0.508,Basileuterus_culicivorus,20,10.5
35,30,-25.25,-50.0833,6,Schinus_terebinthifolia,0.0547,Pyrrhura_frontalis,30,72
35,30,-25.25,-50.0833,7,Schinus_terebinthifolia,0.0547,Serpophaga_subcristata,0,6.6
35,30,-25.25,-50.0833,6,Schinus_terebinthifolia,0.0547,Mimus_saturninus,0,63.7
35,30,-25.25,-50.0833,19,Schinus_terebinthifolia,0.0547,Turdus_amaurochalinus,60,57.9
35,30,-25.25,-50.0833,4,Schinus_terebinthifolia,0.0547,Turdus_leucomelas,30,69.1
35,30,-25.25,-50.0833,21,Schinus_terebinthifolia,0.0547,Turdus_rufiventris,50,69.44
35,30,-25.25,-50.0833,4,Schinus_terebinthifolia,0.0547,Vireo_olivaceus,20,16.06
35,30,-25.25,-50.0833,27,Schinus_terebinthifolia,0.0547,Parula_pitiayumi,20,6.82
35,30,-25.25,-50.0833,2,Schinus_terebinthifolia,0.0547,Hemithraupis_guira,10,12
35,30,-25.25,-50.0833,25,Schinus_terebinthifolia,0.0547,Tangara_preciosa,60,22.8
35,30,-25.25,-50.0833,2,Schinus_terebinthifolia,0.0547,Tersina_viridis,70,29
35,30,-25.25,-50.0833,3,Schinus_terebinthifolia,0.0547,Thraupis_bonariensis,80,36
35,30,-25.25,-50.0833,71,Schinus_terebinthifolia,0.0547,Thraupis_sayaca,50,32.49
36,31,-22.45,-44.0167,24,Cupania_oblongifolia,0.626,Turdus_leucomelas,30,69.1
36,31,-22.45,-44.0167,1,Cupania_oblongifolia,0.626,Thraupis_sayaca,50,32.49
36,31,-22.45,-44.0167,117,Cupania_oblongifolia,0.626,Turdus_rufiventris,50,69.44
36,31,-22.45,-44.0167,66,Cupania_oblongifolia,0.626,Pitangus_sulphuratus,30,62.85
36,31,-22.45,-44.0167,25,Cupania_oblongifolia,0.626,Myiodynastes_maculatus,30,43.2
36,31,-22.45,-44.0167,39,Cupania_oblongifolia,0.626,Turdus_amaurochalinus,60,57.9
36,31,-22.45,-44.0167,31,Cupania_oblongifolia,0.626,Tyrannus_melancholicus,0,37.4
36,31,-22.45,-44.0167,8,Cupania_oblongifolia,0.626,Turdus_albicollis,40,54
36,31,-22.45,-44.0167,1,Cupania_oblongifolia,0.626,Thraupis_palmarum,60,39
36,31,-22.45,-44.0167,8,Cupania_oblongifolia,0.626,Empidonomus_varius,40,27.1
36,31,-22.45,-44.0167,53,Cupania_oblongifolia,0.626,Turdus_flavipes,80,65.14
36,31,-22.45,-44.0167,4,Cupania_oblongifolia,0.626,Pachyramphus_validus,0,43
36,31,-22.45,-44.0167,1,Cupania_oblongifolia,0.626,Myiozetetes_similis,40,28
36,31,-22.45,-44.0167,7,Cupania_oblongifolia,0.626,Megarynchus_pitangua,10,69.91
36,31,-22.45,-44.0167,1,Cupania_oblongifolia,0.626,Tangara_desmaresti,60,20.4
36,31,-22.45,-44.0167,1,Cupania_oblongifolia,0.626,Thraupis_ornata,80,33
36,31,-22.45,-44.0167,3,Cupania_oblongifolia,0.626,Pyrrhura_frontalis,30,72
36,31,-22.45,-44.0167,1,Cupania_oblongifolia,0.626,Pipraeidea_melanonota,50,21
36,31,-22.45,-44.0167,3,Cupania_oblongifolia,0.626,Psarocolius_decumanus,40,206.3
36,31,-22.45,-44.0167,1,Cupania_oblongifolia,0.626,Orchesticus_abeillei,0,31.5
36,31,-22.45,-44.0167,2,Miconia_budlejoides,0.018089793,Dacnis_cayana,40,13
36,31,-22.45,-44.0167,2,Miconia_budlejoides,0.018089793,Chiroxiphia_caudata,50,25.6
36,31,-22.45,-44.0167,5,Miconia_budlejoides,0.018089793,Tangara_desmaresti,60,20.4
36,31,-22.45,-44.0167,4,Miconia_budlejoides,0.018089793,Thraupis_ornata,80,33
36,31,-22.45,-44.0167,2,Miconia_budlejoides,0.018089793,Pyrrhura_frontalis,30,72
36,31,-22.45,-44.0167,3,Miconia_budlejoides,0.018089793,Ilicura_militaris,50,12.7
36,31,-22.45,-44.0167,1,Miconia_pusilliflora,0.111,Turdus_rufiventris,50,69.44
36,31,-22.45,-44.0167,3,Miconia_pusilliflora,0.111,Turdus_amaurochalinus,60,57.9
36,31,-22.45,-44.0167,1,Miconia_pusilliflora,0.111,Saltator_similis,30,45
36,31,-22.45,-44.0167,19,Miconia_pusilliflora,0.111,Turdus_flavipes,80,65.14
36,31,-22.45,-44.0167,34,Miconia_pusilliflora,0.111,Tangara_desmaresti,60,20.4
36,31,-22.45,-44.0167,22,Miconia_pusilliflora,0.111,Thraupis_ornata,80,33
36,31,-22.45,-44.0167,2,Miconia_pusilliflora,0.111,Thraupis_cyanoptera,100,43.3
36,31,-22.45,-44.0167,12,Miconia_pusilliflora,0.111,Pyrrhura_frontalis,30,72
36,31,-22.45,-44.0167,3,Miconia_pusilliflora,0.111,Pipraeidea_melanonota,50,21
36,31,-22.45,-44.0167,3,Miconia_pusilliflora,0.111,Trichothraupis_melanops,20,22.58
36,31,-22.45,-44.0167,2,Miconia_pusilliflora,0.111,Hylophilus_poicilotis,30,10.5
36,31,-22.45,-44.0167,7,Miconia_pusilliflora,0.111,Stephanophorus_diadematus,50,35.4
36,31,-22.45,-44.0167,3,Miconia_pusilliflora,0.111,Chlorophonia_cyanea,90,14
36,31,-22.45,-44.0167,6,Miconia_pusilliflora,0.111,Saltator_maxillosus,30,51
36,31,-22.45,-44.0167,2,Miconia_pusilliflora,0.111,Phibalura_flavirostris,80,46.5
36,31,-22.45,-44.0167,1,Miconia_pusilliflora,0.111,Euphonia_chalybea,90,19
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Dacnis_cayana,40,13
37,32,-22.4143,-42.6143,14,Alchornea_triplinervia,0.670725038,Turdus_rufiventris,50,69.44
37,32,-22.4143,-42.6143,3,Alchornea_triplinervia,0.670725038,Pitangus_sulphuratus,30,62.85
37,32,-22.4143,-42.6143,14,Alchornea_triplinervia,0.670725038,Myiodynastes_maculatus,30,43.2
37,32,-22.4143,-42.6143,9,Alchornea_triplinervia,0.670725038,Turdus_amaurochalinus,60,57.9
37,32,-22.4143,-42.6143,6,Alchornea_triplinervia,0.670725038,Tyrannus_melancholicus,0,37.4
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Turdus_albicollis,40,54
37,32,-22.4143,-42.6143,11,Alchornea_triplinervia,0.670725038,Empidonomus_varius,40,27.1
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Saltator_similis,30,45
37,32,-22.4143,-42.6143,4,Alchornea_triplinervia,0.670725038,Turdus_flavipes,80,65.14
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Tachyphonus_coronatus,20,29.3
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Cyclarhis_gujanensis,0,28.8
37,32,-22.4143,-42.6143,6,Alchornea_triplinervia,0.670725038,Chiroxiphia_caudata,50,25.6
37,32,-22.4143,-42.6143,10,Alchornea_triplinervia,0.670725038,Tangara_desmaresti,60,20.4
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Mionectes_rufiventris,50,13.3
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Thraupis_ornata,80,33
37,32,-22.4143,-42.6143,10,Alchornea_triplinervia,0.670725038,Myiarchus_swainsoni,20,25.1
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Thraupis_cyanoptera,100,43.3
37,32,-22.4143,-42.6143,8,Alchornea_triplinervia,0.670725038,Oxyruncus_cristatus,80,42
37,32,-22.4143,-42.6143,2,Alchornea_triplinervia,0.670725038,Pipraeidea_melanonota,50,21
37,32,-22.4143,-42.6143,3,Alchornea_triplinervia,0.670725038,Trichothraupis_melanops,20,22.58
37,32,-22.4143,-42.6143,11,Alchornea_triplinervia,0.670725038,Pachyramphus_polychopterus,50,20.8
37,32,-22.4143,-42.6143,9,Alchornea_triplinervia,0.670725038,Trogon_surrucura,20,73.29
37,32,-22.4143,-42.6143,1,Alchornea_triplinervia,0.670725038,Hylophilus_poicilotis,30,10.5
37,32,-22.4143,-42.6143,6,Alchornea_triplinervia,0.670725038,Lathrotriccus_euleri,0,11.33
37,32,-22.4143,-42.6143,7,Alchornea_triplinervia,0.670725038,Phylloscartes_ventralis,0,8.3
37,32,-22.4143,-42.6143,1,Alchornea_triplinervia,0.670725038,Tolmomyias_sulphurescens,10,14.3
37,32,-22.4143,-42.6143,7,Alchornea_triplinervia,0.670725038,Knipolegus_nigerrimus,0,20.3
37,32,-22.4143,-42.6143,3,Alchornea_triplinervia,0.670725038,Ilicura_militaris,50,12.7
37,32,-22.4143,-42.6143,4,Alchornea_triplinervia,0.670725038,Phyllomyias_griseocapilla,40,8
37,32,-22.4143,-42.6143,1,Alchornea_triplinervia,0.670725038,Pachyramphus_castaneus,10,19.5
37,32,-22.4143,-42.6143,1,Alchornea_triplinervia,0.670725038,Pachyramphus_viridis,0,21
38,33,-22.4,-42.95,3,Coussapoa_microcarpa,0.022737776,Turdus_leucomelas,30,69.1
38,33,-22.4,-42.95,10,Coussapoa_microcarpa,0.022737776,Dacnis_cayana,40,13
38,33,-22.4,-42.95,9,Coussapoa_microcarpa,0.022737776,Thraupis_sayaca,50,32.49
38,33,-22.4,-42.95,16,Coussapoa_microcarpa,0.022737776,Turdus_rufiventris,50,69.44
38,33,-22.4,-42.95,5,Coussapoa_microcarpa,0.022737776,Pitangus_sulphuratus,30,62.85
38,33,-22.4,-42.95,3,Coussapoa_microcarpa,0.022737776,Tangara_cayana,90,18
38,33,-22.4,-42.95,2,Coussapoa_microcarpa,0.022737776,Turdus_albicollis,40,54
38,33,-22.4,-42.95,9,Coussapoa_microcarpa,0.022737776,Thraupis_palmarum,60,39
38,33,-22.4,-42.95,6,Coussapoa_microcarpa,0.022737776,Coereba_flaveola,0,10.01
38,33,-22.4,-42.95,8,Coussapoa_microcarpa,0.022737776,Turdus_flavipes,80,65.14
38,33,-22.4,-42.95,2,Coussapoa_microcarpa,0.022737776,Myiozetetes_similis,40,28
38,33,-22.4,-42.95,13,Coussapoa_microcarpa,0.022737776,Tachyphonus_coronatus,20,29.3
38,33,-22.4,-42.95,2,Coussapoa_microcarpa,0.022737776,Chiroxiphia_caudata,50,25.6
38,33,-22.4,-42.95,25,Coussapoa_microcarpa,0.022737776,Tangara_desmaresti,60,20.4
38,33,-22.4,-42.95,30,Coussapoa_microcarpa,0.022737776,Thraupis_ornata,80,33
38,33,-22.4,-42.95,26,Coussapoa_microcarpa,0.022737776,Thraupis_cyanoptera,100,43.3
38,33,-22.4,-42.95,5,Coussapoa_microcarpa,0.022737776,Oxyruncus_cristatus,80,42
38,33,-22.4,-42.95,3,Coussapoa_microcarpa,0.022737776,Pyrrhura_frontalis,30,72
38,33,-22.4,-42.95,3,Coussapoa_microcarpa,0.022737776,Trichothraupis_melanops,20,22.58
38,33,-22.4,-42.95,2,Coussapoa_microcarpa,0.022737776,Trogon_surrucura,20,73.29
38,33,-22.4,-42.95,13,Coussapoa_microcarpa,0.022737776,Chlorophonia_cyanea,90,14
38,33,-22.4,-42.95,9,Coussapoa_microcarpa,0.022737776,Euphonia_pectoralis,70,14.4
38,33,-22.4,-42.95,1,Coussapoa_microcarpa,0.022737776,Patagioenas_plumbea,50,178.77
38,33,-22.4,-42.95,2,Coussapoa_microcarpa,0.022737776,Psarocolius_decumanus,40,206.3
38,33,-22.4,-42.95,3,Coussapoa_microcarpa,0.022737776,Elaenia_albiceps,50,15.5
41,36,-21.37611111,-46.00583333,3,Copaifera_langsdorffii,0.027,Turdus_leucomelas,30,69.1
41,36,-21.37611111,-46.00583333,6,Copaifera_langsdorffii,0.027,Dacnis_cayana,40,13
41,36,-21.37611111,-46.00583333,32,Copaifera_langsdorffii,0.027,Thraupis_sayaca,50,32.49
41,36,-21.37611111,-46.00583333,8,Copaifera_langsdorffii,0.027,Turdus_rufiventris,50,69.44
41,36,-21.37611111,-46.00583333,7,Copaifera_langsdorffii,0.027,Tangara_cayana,90,18
41,36,-21.37611111,-46.00583333,5,Copaifera_langsdorffii,0.027,Turdus_amaurochalinus,60,57.9
41,36,-21.37611111,-46.00583333,2,Copaifera_langsdorffii,0.027,Myiozetetes_similis,40,28
41,36,-21.37611111,-46.00583333,1,Copaifera_langsdorffii,0.027,Mimus_saturninus,0,63.7
41,36,-21.37611111,-46.00583333,11,Copaifera_langsdorffii,0.027,Ramphastos_toco,70,617.99
41,36,-21.37611111,-46.00583333,1,Copaifera_langsdorffii,0.027,Schistochlamys_ruficapillus,50,31.2
41,36,-21.37611111,-46.00583333,7,Copaifera_langsdorffii,0.027,Serpophaga_subcristata,0,6.6
41,36,-21.37611111,-46.00583333,7,Copaifera_langsdorffii,0.027,Cyanocorax_caeruleus,30,272
42,37,-23.55,-45.06667,1,Aegiphila_sellowiana,0.087008017,Turdus_leucomelas,30,69.1
42,37,-23.55,-45.06667,1,Aegiphila_sellowiana,0.087008017,Dacnis_cayana,40,13
42,37,-23.55,-45.06667,23,Aegiphila_sellowiana,0.087008017,Thraupis_sayaca,50,32.49
42,37,-23.55,-45.06667,16,Aegiphila_sellowiana,0.087008017,Turdus_rufiventris,50,69.44
42,37,-23.55,-45.06667,1,Aegiphila_sellowiana,0.087008017,Vireo_olivaceus,20,16.06
42,37,-23.55,-45.06667,3,Aegiphila_sellowiana,0.087008017,Myiodynastes_maculatus,30,43.2
42,37,-23.55,-45.06667,1,Aegiphila_sellowiana,0.087008017,Turdus_amaurochalinus,60,57.9
42,37,-23.55,-45.06667,11,Aegiphila_sellowiana,0.087008017,Turdus_albicollis,40,54
42,37,-23.55,-45.06667,4,Aegiphila_sellowiana,0.087008017,Thraupis_palmarum,60,39
42,37,-23.55,-45.06667,17,Aegiphila_sellowiana,0.087008017,Elaenia_flavogaster,50,24.8
42,37,-23.55,-45.06667,4,Aegiphila_sellowiana,0.087008017,Saltator_similis,30,45
42,37,-23.55,-45.06667,1,Aegiphila_sellowiana,0.087008017,Coereba_flaveola,0,10.01
42,37,-23.55,-45.06667,2,Aegiphila_sellowiana,0.087008017,Myiozetetes_similis,40,28
42,37,-23.55,-45.06667,1,Aegiphila_sellowiana,0.087008017,Tachyphonus_coronatus,20,29.3
42,37,-23.55,-45.06667,1,Aegiphila_sellowiana,0.087008017,Chiroxiphia_caudata,50,25.6
42,37,-23.55,-45.06667,7,Aegiphila_sellowiana,0.087008017,Ramphocelus_bresilius,50,32.9
42,37,-23.55,-45.06667,5,Aegiphila_sellowiana,0.087008017,Myiarchus_ferox,50,27.5
42,37,-23.55,-45.06667,16,Aegiphila_sellowiana,0.087008017,Leptotila_verreauxi,20,146.88
42,37,-23.55,-45.06667,2,Aegiphila_sellowiana,0.087008017,Picumnus_cirratus,0,10.2
42,37,-23.55,-45.06667,13,Clusia_criuva,0.746097724,Dacnis_cayana,40,13
42,37,-23.55,-45.06667,4,Clusia_criuva,0.746097724,Vireo_olivaceus,20,16.06
42,37,-23.55,-45.06667,41,Clusia_criuva,0.746097724,Tyrannus_melancholicus,0,37.4
42,37,-23.55,-45.06667,16,Clusia_criuva,0.746097724,Ramphocelus_bresilius,50,32.9
42,37,-23.55,-45.06667,3,Clusia_criuva,0.746097724,Myiarchus_ferox,50,27.5
42,37,-23.55,-45.06667,4,Clusia_criuva,0.746097724,Tangara_cyanocephala,100,18
42,37,-23.55,-45.06667,1,Citharexylum_myrianthum,0.063,Turdus_leucomelas,30,69.1
42,37,-23.55,-45.06667,11,Citharexylum_myrianthum,0.063,Thraupis_sayaca,50,32.49
42,37,-23.55,-45.06667,1,Citharexylum_myrianthum,0.063,Vireo_olivaceus,20,16.06
42,37,-23.55,-45.06667,6,Citharexylum_myrianthum,0.063,Tyrannus_melancholicus,0,37.4
42,37,-23.55,-45.06667,9,Citharexylum_myrianthum,0.063,Turdus_albicollis,40,54
42,37,-23.55,-45.06667,1,Citharexylum_myrianthum,0.063,Elaenia_flavogaster,50,24.8
42,37,-23.55,-45.06667,1,Citharexylum_myrianthum,0.063,Ramphocelus_bresilius,50,32.9
42,37,-23.55,-45.06667,1,Citharexylum_myrianthum,0.063,Myiarchus_ferox,50,27.5
42,37,-23.55,-45.06667,1,Citharexylum_myrianthum,0.063,Parula_pitiayumi,20,6.82
42,37,-23.55,-45.06667,4,Guapira_opposita,0.024614825,Dacnis_cayana,40,13
42,37,-23.55,-45.06667,2,Guapira_opposita,0.024614825,Turdus_rufiventris,50,69.44
42,37,-23.55,-45.06667,16,Guapira_opposita,0.024614825,Turdus_albicollis,40,54
42,37,-23.55,-45.06667,6,Guapira_opposita,0.024614825,Saltator_similis,30,45
42,37,-23.55,-45.06667,5,Guapira_opposita,0.024614825,Tachyphonus_coronatus,20,29.3
42,37,-23.55,-45.06667,13,Guapira_opposita,0.024614825,Chiroxiphia_caudata,50,25.6
42,37,-23.55,-45.06667,5,Guapira_opposita,0.024614825,Ramphocelus_bresilius,50,32.9
42,37,-23.55,-45.06667,11,Guapira_opposita,0.024614825,Tangara_cyanocephala,100,18
42,37,-23.55,-45.06667,1,Guapira_opposita,0.024614825,Habia_rubica,20,32.46
42,37,-23.55,-45.06667,30,Myrsine_coriacea,0.508,Dacnis_cayana,40,13
42,37,-23.55,-45.06667,2,Myrsine_coriacea,0.508,Thraupis_sayaca,50,32.49
42,37,-23.55,-45.06667,2,Myrsine_coriacea,0.508,Turdus_rufiventris,50,69.44
