Bird_genus,Plant_genus,lipids,site,lat,lon,Fruit_Diet,Plant_phylo,Phylo,visits,BodyMass
Thraupis,Trichilia,69.55,2,-21.72583333,-48.01861111,71.42857143,Trichilia,Thraupis_palmarum,2,34.13156829
Thraupis,Virola,65.81571429,2,-21.72583333,-48.01861111,71.42857143,Virola,Thraupis_palmarum,1,34.13156829
Thraupis,Citharexylum,3.6,4,-22.5496,-42.2766,71.42857143,Citharexylum,Thraupis_palmarum,3,34.13156829
Thraupis,Miconia,4.111052632,4,-22.5496,-42.2766,71.42857143,Miconia,Thraupis_palmarum,4,34.13156829
Thraupis,Myrcia,6.510555556,4,-22.5496,-42.2766,71.42857143,Myrcia,Thraupis_palmarum,1,34.13156829
Thraupis,Myrsine,21.24285714,4,-22.5496,-42.2766,71.42857143,Myrsine,Thraupis_palmarum,2,34.13156829
Thraupis,Xylopia,44.1,4,-22.5496,-42.2766,71.42857143,Xylopia,Thraupis_palmarum,2,34.13156829
Thraupis,Myrsine,21.24285714,6,-22.45,-43.0167,71.42857143,Myrsine,Thraupis_palmarum,1,34.13156829
Thraupis,Citharexylum,3.6,7,-22.81611111,-48.39166667,71.42857143,Citharexylum,Thraupis_palmarum,12,34.13156829
Thraupis,Copaifera,1.65,7,-22.81611111,-48.39166667,71.42857143,Copaifera,Thraupis_palmarum,53,34.13156829
Thraupis,Matayba,27.7,7,-22.81611111,-48.39166667,71.42857143,Matayba,Thraupis_palmarum,18,34.13156829
Thraupis,Cecropia,3.928571429,8,-19.7667,-40.0033,71.42857143,Cecropia,Thraupis_palmarum,34,34.13156829
Thraupis,Cordia,5.02,8,-19.7667,-40.0033,71.42857143,Cordia,Thraupis_palmarum,2,34.13156829
Thraupis,Ficus,4.650416667,8,-19.7667,-40.0033,71.42857143,Ficus,Thraupis_palmarum,1,34.13156829
Thraupis,Guapira,1.878333333,8,-19.7667,-40.0033,71.42857143,Guapira,Thraupis_palmarum,10,34.13156829
Thraupis,Myrsine,21.24285714,8,-19.7667,-40.0033,71.42857143,Myrsine,Thraupis_palmarum,33,34.13156829
Thraupis,Protium,2.617142857,8,-19.7667,-40.0033,71.42857143,Protium,Thraupis_palmarum,58,34.13156829
Thraupis,Sorocea,2.9,8,-19.7667,-40.0033,71.42857143,Sorocea,Thraupis_palmarum,4,34.13156829
Thraupis,Alchornea,67.625,9,-23.5468,-46.7213,71.42857143,Alchornea,Thraupis_palmarum,24,34.13156829
Thraupis,Casearia,16.35,9,-23.5468,-46.7213,71.42857143,Casearia,Thraupis_palmarum,2,34.13156829
Thraupis,Cecropia,3.928571429,9,-23.5468,-46.7213,71.42857143,Cecropia,Thraupis_palmarum,6,34.13156829
Thraupis,Cinnamomum,35.33333333,9,-23.5468,-46.7213,71.42857143,Cinnamomum,Thraupis_palmarum,2,34.13156829
Thraupis,Eugenia,5.905652174,9,-23.5468,-46.7213,71.42857143,Eugenia,Thraupis_palmarum,2,34.13156829
Thraupis,Ficus,4.650416667,9,-23.5468,-46.7213,71.42857143,Ficus,Thraupis_palmarum,15,34.13156829
Thraupis,Miconia,4.111052632,9,-23.5468,-46.7213,71.42857143,Miconia,Thraupis_palmarum,1,34.13156829
Thraupis,Myrcia,6.510555556,9,-23.5468,-46.7213,71.42857143,Myrcia,Thraupis_palmarum,6,34.13156829
Thraupis,Schinus,5.47,9,-23.5468,-46.7213,71.42857143,Schinus,Thraupis_palmarum,21,34.13156829
Thraupis,Solanum,5.062352941,9,-23.5468,-46.7213,71.42857143,Solanum,Thraupis_palmarum,4,34.13156829
Thraupis,Vitex,1.35,9,-23.5468,-46.7213,71.42857143,Vitex,Thraupis_palmarum,1,34.13156829
Thraupis,Miconia,4.111052632,10,-22.25,-47.98333333,71.42857143,Miconia,Thraupis_palmarum,13,34.13156829
Thraupis,Cecropia,3.928571429,11,-18.51666667,-39.73333333,71.42857143,Cecropia,Thraupis_palmarum,29,34.13156829
Thraupis,Alchornea,67.625,13,-26.8812,-49.071,71.42857143,Alchornea,Thraupis_palmarum,41,34.13156829
Thraupis,Alchornea,67.625,14,-22.4116,-47.5378,71.42857143,Alchornea,Thraupis_palmarum,3,34.13156829
Thraupis,Aegiphila,8.7,15,-22.9433,-46.7499,71.42857143,Aegiphila,Thraupis_palmarum,8,34.13156829
Thraupis,Casearia,16.35,15,-22.9433,-46.7499,71.42857143,Casearia,Thraupis_palmarum,51,34.13156829
Thraupis,Cordia,5.02,15,-22.9433,-46.7499,71.42857143,Cordia,Thraupis_palmarum,2,34.13156829
Thraupis,Erythroxylum,36.01333333,15,-22.9433,-46.7499,71.42857143,Erythroxylum,Thraupis_palmarum,60,34.13156829
Thraupis,Myrsine,21.24285714,15,-22.9433,-46.7499,71.42857143,Myrsine,Thraupis_palmarum,4,34.13156829
Thraupis,Protium,2.617142857,15,-22.9433,-46.7499,71.42857143,Protium,Thraupis_palmarum,50,34.13156829
Thraupis,Schinus,5.47,15,-22.9433,-46.7499,71.42857143,Schinus,Thraupis_palmarum,17,34.13156829
Thraupis,Syzygium,1.9,15,-22.9433,-46.7499,71.42857143,Syzygium,Thraupis_palmarum,13,34.13156829
Thraupis,Miconia,4.111052632,16,-21.7496,-43.3174,71.42857143,Miconia,Thraupis_palmarum,22,34.13156829
Thraupis,Citharexylum,3.6,18,-22.8667,-46.9667,71.42857143,Citharexylum,Thraupis_palmarum,8,34.13156829
Thraupis,Tapirira,7.518,20,-22.8728,-42.3414,71.42857143,Tapirira,Thraupis_palmarum,121,34.13156829
Thraupis,Ficus,4.650416667,21,-22.8213,-47.113,71.42857143,Ficus,Thraupis_palmarum,63,34.13156829
Thraupis,Ficus,4.650416667,22,-21.9841,-47.88,71.42857143,Ficus,Thraupis_palmarum,126,34.13156829
Thraupis,Copaifera,1.65,23,-21.96666667,-47.86666667,71.42857143,Copaifera,Thraupis_palmarum,12,34.13156829
Thraupis,Magnolia,52.6,23,-21.96666667,-47.86666667,71.42857143,Magnolia,Thraupis_palmarum,146,34.13156829
Thraupis,Miconia,4.111052632,23,-21.96666667,-47.86666667,71.42857143,Miconia,Thraupis_palmarum,47,34.13156829
Thraupis,Myrsine,21.24285714,23,-21.96666667,-47.86666667,71.42857143,Myrsine,Thraupis_palmarum,12,34.13156829
Thraupis,Pera,68.1,23,-21.96666667,-47.86666667,71.42857143,Pera,Thraupis_palmarum,24,34.13156829
Thraupis,Trichilia,69.55,24,-22.3339,-47,71.42857143,Trichilia,Thraupis_palmarum,21,34.13156829
Thraupis,Magnolia,52.6,25,-22.36666667,-47.46666667,71.42857143,Magnolia,Thraupis_palmarum,37,34.13156829
Thraupis,Trema,48.8,26,-26.88333333,-49.05,71.42857143,Trema,Thraupis_palmarum,12,34.13156829
Thraupis,Myrsine,21.24285714,27,-26.9125,-49.072,71.42857143,Myrsine,Thraupis_palmarum,9,34.13156829
Thraupis,Myrcia,6.510555556,29,-28.2258,-51.1688,71.42857143,Myrcia,Thraupis_palmarum,1,34.13156829
Thraupis,Myrsine,21.24285714,30,-25.25,-50.0833,71.42857143,Myrsine,Thraupis_palmarum,2,34.13156829
Thraupis,Schinus,5.47,30,-25.25,-50.0833,71.42857143,Schinus,Thraupis_palmarum,74,34.13156829
Thraupis,Cupania,57.8,31,-22.45,-44.0167,71.42857143,Cupania,Thraupis_palmarum,3,34.13156829
Thraupis,Miconia,4.111052632,31,-22.45,-44.0167,71.42857143,Miconia,Thraupis_palmarum,134,34.13156829
Thraupis,Alchornea,67.625,32,-22.4143,-42.6143,71.42857143,Alchornea,Thraupis_palmarum,4,34.13156829
Thraupis,Coussapoa,2.3,33,-22.4,-42.95,71.42857143,Coussapoa,Thraupis_palmarum,74,34.13156829
Thraupis,Miconia,4.111052632,34,-22.3532,-44.6365,71.42857143,Miconia,Thraupis_palmarum,10,34.13156829
Thraupis,Alchornea,67.625,35,-23,-44.31666667,71.42857143,Alchornea,Thraupis_palmarum,24,34.13156829
Thraupis,Copaifera,1.65,36,-21.37611111,-46.00583333,71.42857143,Copaifera,Thraupis_palmarum,32,34.13156829
Thraupis,Aegiphila,8.7,37,-23.55,-45.06667,71.42857143,Aegiphila,Thraupis_palmarum,27,34.13156829
Thraupis,Citharexylum,3.6,37,-23.55,-45.06667,71.42857143,Citharexylum,Thraupis_palmarum,11,34.13156829
Thraupis,Erythroxylum,36.01333333,37,-23.55,-45.06667,71.42857143,Erythroxylum,Thraupis_palmarum,3,34.13156829
Thraupis,Euterpe,14.78857143,37,-23.55,-45.06667,71.42857143,Euterpe,Thraupis_palmarum,1,34.13156829
Thraupis,Miconia,4.111052632,37,-23.55,-45.06667,71.42857143,Miconia,Thraupis_palmarum,2,34.13156829
Thraupis,Myrcia,6.510555556,37,-23.55,-45.06667,71.42857143,Myrcia,Thraupis_palmarum,11,34.13156829
Thraupis,Myrsine,21.24285714,37,-23.55,-45.06667,71.42857143,Myrsine,Thraupis_palmarum,3,34.13156829
Thraupis,Schinus,5.47,37,-23.55,-45.06667,71.42857143,Schinus,Thraupis_palmarum,8,34.13156829
Thraupis,Acnistus,0.04,39,-22.4833,-47.5923,71.42857143,Acnistus,Thraupis_palmarum,9,34.13156829
Thraupis,Casearia,16.35,39,-22.4833,-47.5923,71.42857143,Casearia,Thraupis_palmarum,9,34.13156829
Thraupis,Cecropia,3.928571429,39,-22.4833,-47.5923,71.42857143,Cecropia,Thraupis_palmarum,5,34.13156829
Thraupis,Myrciaria,8,39,-22.4833,-47.5923,71.42857143,Myrciaria,Thraupis_palmarum,28,34.13156829
Thraupis,Syzygium,1.9,39,-22.4833,-47.5923,71.42857143,Syzygium,Thraupis_palmarum,9,34.13156829
Thraupis,Trema,48.8,39,-22.4833,-47.5923,71.42857143,Trema,Thraupis_palmarum,1,34.13156829
Thraupis,Trichilia,69.55,39,-22.4833,-47.5923,71.42857143,Trichilia,Thraupis_palmarum,5,34.13156829
Thraupis,Eugenia,5.905652174,40,-28.25,-52.4,71.42857143,Eugenia,Thraupis_palmarum,215,34.13156829
Thraupis,Ilex,7.89,40,-28.25,-52.4,71.42857143,Ilex,Thraupis_palmarum,79,34.13156829
Thraupis,Myrciaria,8,40,-28.25,-52.4,71.42857143,Myrciaria,Thraupis_palmarum,54,34.13156829
Thraupis,Psidium,3.406666667,41,-8.01003,-34.9476,71.42857143,Psidium,Thraupis_palmarum,38,34.13156829
Thraupis,Trema,48.8,42,-15.63055556,-56.05972222,71.42857143,Trema,Thraupis_palmarum,24,34.13156829
Thraupis,Cupania,57.8,45,-12.93,-38.4,71.42857143,Cupania,Thraupis_palmarum,16,34.13156829
Thraupis,Miconia,4.111052632,45,-12.93,-38.4,71.42857143,Miconia,Thraupis_palmarum,62,34.13156829
Thraupis,Myrsine,21.24285714,45,-12.93,-38.4,71.42857143,Myrsine,Thraupis_palmarum,12,34.13156829
Thraupis,Pera,68.1,45,-12.93,-38.4,71.42857143,Pera,Thraupis_palmarum,1,34.13156829
Thraupis,Alchornea,67.625,46,-22.7167,-48.5667,71.42857143,Alchornea,Thraupis_palmarum,81,34.13156829
Thraupis,Myrsine,21.24285714,46,-22.7167,-48.5667,71.42857143,Myrsine,Thraupis_palmarum,33,34.13156829
Thraupis,Miconia,4.111052632,47,-22.76527778,-53.25833333,71.42857143,Miconia,Thraupis_palmarum,261,34.13156829
Thraupis,Matayba,27.7,49,-20.500477,-54.61507,71.42857143,Matayba,Thraupis_palmarum,1,34.13156829
Thraupis,Miconia,4.111052632,50,-18.98916667,-48.30166667,71.42857143,Miconia,Thraupis_palmarum,67,34.13156829
Thraupis,Miconia,4.111052632,51,-18.9,-48.23333333,71.42857143,Miconia,Thraupis_palmarum,62,34.13156829
Thraupis,Eugenia,5.905652174,52,-25.1336,-47.9516,71.42857143,Eugenia,Thraupis_palmarum,85,34.13156829
Thraupis,Sloanea,12.96666667,54,-24.1414,-47.974,71.42857143,Sloanea,Thraupis_palmarum,2,34.13156829
Thraupis,Virola,65.81571429,54,-24.1414,-47.974,71.42857143,Virola,Thraupis_palmarum,2,34.13156829
Thraupis,Ficus,4.650416667,55,-31.7,-52.16666667,71.42857143,Ficus,Thraupis_palmarum,76,34.13156829
Thraupis,Schefflera,23.1,57,-12.85,-52.06666667,71.42857143,Schefflera,Thraupis_palmarum,47,34.13156829
Thraupis,Schefflera,23.1,58,-4.266666667,-55.98333333,71.42857143,Schefflera,Thraupis_palmarum,33,34.13156829
Thraupis,Miconia,4.111052632,60,-22.17539167,-47.873925,71.42857143,Miconia,Thraupis_palmarum,89,34.13156829
Thraupis,Guarea,44.08,67,-11.88805556,-71.4075,71.42857143,Guarea,Thraupis_palmarum,1,34.13156829
Thraupis,Eugenia,5.905652174,69,-23.4798,-47.42386389,71.42857143,Eugenia,Thraupis_palmarum,115,34.13156829
Thraupis,Cecropia,3.928571429,70,-22.71,-47.61,71.42857143,Cecropia,Thraupis_palmarum,8,34.13156829
Thraupis,Eugenia,5.905652174,70,-22.71,-47.61,71.42857143,Eugenia,Thraupis_palmarum,6,34.13156829
Thraupis,Schinus,5.47,70,-22.71,-47.61,71.42857143,Schinus,Thraupis_palmarum,6,34.13156829
Thraupis,Solanum,5.062352941,70,-22.71,-47.61,71.42857143,Solanum,Thraupis_palmarum,5,34.13156829
Thraupis,Trema,48.8,70,-22.71,-47.61,71.42857143,Trema,Thraupis_palmarum,13,34.13156829
Thraupis,Byrsonima,6.158888889,71,-18.91666667,-48.28333333,71.42857143,Byrsonima,Thraupis_palmarum,5,34.13156829
Thraupis,Cecropia,3.928571429,71,-18.91666667,-48.28333333,71.42857143,Cecropia,Thraupis_palmarum,75,34.13156829
Thraupis,Eugenia,5.905652174,71,-18.91666667,-48.28333333,71.42857143,Eugenia,Thraupis_palmarum,10,34.13156829
Thraupis,Ouratea,9.9,71,-18.91666667,-48.28333333,71.42857143,Ouratea,Thraupis_palmarum,8,34.13156829
Thraupis,Schefflera,23.1,71,-18.91666667,-48.28333333,71.42857143,Schefflera,Thraupis_palmarum,9,34.13156829
Thryothorus,Trichilia,69.55,62,10.4272,-85.0934,20,Trichilia,Thryothorus_maculipectus,2,24.87
Tijuca,Miconia,4.111052632,31,-22.45,-44.0167,80,Miconia,Tijuca_atra,10,80
Tityra,Virola,65.81571429,1,-15.9519,-47.9701,76.66666667,Virola,Tityra_semifasciata,3,71.0875
Tityra,Coussarea,1.7,2,-21.72583333,-48.01861111,76.66666667,Coussarea,Tityra_semifasciata,1,71.0875
Tityra,Ocotea,29.855,2,-21.72583333,-48.01861111,76.66666667,Ocotea,Tityra_semifasciata,4,71.0875
Tityra,Virola,65.81571429,2,-21.72583333,-48.01861111,76.66666667,Virola,Tityra_semifasciata,1,71.0875
Tityra,Nectandra,42.594,3,-29.7167,-53.7,76.66666667,Nectandra,Tityra_semifasciata,3,71.0875
Tityra,Trichilia,69.55,24,-22.3339,-47,76.66666667,Trichilia,Tityra_semifasciata,3,71.0875
Tityra,Myrsine,21.24285714,46,-22.7167,-48.5667,76.66666667,Myrsine,Tityra_semifasciata,3,71.0875
Tityra,Cabralea,71.11666667,53,-24.2833,-48.4167,76.66666667,Cabralea,Tityra_semifasciata,139,71.0875
Tityra,Sloanea,12.96666667,54,-24.1414,-47.974,76.66666667,Sloanea,Tityra_semifasciata,1,71.0875
Tityra,Schefflera,23.1,57,-12.85,-52.06666667,76.66666667,Schefflera,Tityra_semifasciata,3,71.0875
Tityra,Schefflera,23.1,58,-4.266666667,-55.98333333,76.66666667,Schefflera,Tityra_semifasciata,3,71.0875
Tityra,Trichilia,69.55,62,10.4272,-85.0934,76.66666667,Trichilia,Tityra_semifasciata,21,71.0875
Tityra,Casearia,16.35,63,10.41666667,-83.98333333,76.66666667,Casearia,Tityra_semifasciata,320,71.0875
Tityra,Casearia,16.35,64,10.838,-85.7071,76.66666667,Casearia,Tityra_semifasciata,8,71.0875
Tityra,Guarea,44.08,65,9.1525,-79.8465,76.66666667,Guarea,Tityra_semifasciata,1,71.0875
Tityra,Virola,65.81571429,65,9.1525,-79.8465,76.66666667,Virola,Tityra_semifasciata,86,71.0875
Tolmomyas,Protium,2.617142857,1,-15.9519,-47.9701,15,Protium,Tolmomyias_flaviventris,2,13.67
Tolmomyas,Xylopia,44.1,4,-22.5496,-42.2766,15,Xylopia,Tolmomyias_flaviventris,1,13.67
Tolmomyas,Clusia,51.182,8,-19.7667,-40.0033,15,Clusia,Tolmomyias_flaviventris,1,13.67
Tolmomyas,Cordia,5.02,8,-19.7667,-40.0033,15,Cordia,Tolmomyias_flaviventris,1,13.67
Tolmomyas,Trichilia,69.55,24,-22.3339,-47,15,Trichilia,Tolmomyias_flaviventris,3,13.67
Tolmomyas,Alchornea,67.625,32,-22.4143,-42.6143,15,Alchornea,Tolmomyias_flaviventris,1,13.67
Tolmomyas,Casearia,16.35,39,-22.4833,-47.5923,15,Casearia,Tolmomyias_flaviventris,4,13.67
Tolmomyas,Trema,48.8,39,-22.4833,-47.5923,15,Trema,Tolmomyias_flaviventris,1,13.67
Tolmomyas,Tabernaemontana,63.9,66,10.6267,-85.4436,15,Tabernaemontana,Tolmomyias_flaviventris,2,13.67
Trichothraupis,Miconia,4.111052632,1,-15.9519,-47.9701,20,Miconia,Trichothraupis_melanops,4,22.58
Trichothraupis,Protium,2.617142857,1,-15.9519,-47.9701,20,Protium,Trichothraupis_melanops,17,22.58
Trichothraupis,Solanum,5.062352941,1,-15.9519,-47.9701,20,Solanum,Trichothraupis_melanops,1,22.58
Trichothraupis,Miconia,4.111052632,16,-21.7496,-43.3174,20,Miconia,Trichothraupis_melanops,3,22.58
Trichothraupis,Trichilia,69.55,21,-22.8213,-47.113,20,Trichilia,Trichothraupis_melanops,1,22.58
Trichothraupis,Miconia,4.111052632,23,-21.96666667,-47.86666667,20,Miconia,Trichothraupis_melanops,1,22.58
Trichothraupis,Trichilia,69.55,24,-22.3339,-47,20,Trichilia,Trichothraupis_melanops,13,22.58
Trichothraupis,Magnolia,52.6,25,-22.36666667,-47.46666667,20,Magnolia,Trichothraupis_melanops,2,22.58
Trichothraupis,Miconia,4.111052632,31,-22.45,-44.0167,20,Miconia,Trichothraupis_melanops,39,22.58
Trichothraupis,Alchornea,67.625,32,-22.4143,-42.6143,20,Alchornea,Trichothraupis_melanops,3,22.58
Trichothraupis,Coussapoa,2.3,33,-22.4,-42.95,20,Coussapoa,Trichothraupis_melanops,3,22.58
Trichothraupis,Miconia,4.111052632,37,-23.55,-45.06667,20,Miconia,Trichothraupis_melanops,1,22.58
Trichothraupis,Miconia,4.111052632,44,-23.3667,-46.6,20,Miconia,Trichothraupis_melanops,3,22.58
Trichothraupis,Erythroxylum,36.01333333,48,-24,-47.75,20,Erythroxylum,Trichothraupis_melanops,1,22.58
Trogon,Cabralea,71.11666667,1,-15.9519,-47.9701,51.25,Cabralea,Trogon_viridis,3,80.38345238
Trogon,Nectandra,42.594,3,-29.7167,-53.7,51.25,Nectandra,Trogon_viridis,4,80.38345238
Trogon,Ilex,7.89,6,-22.45,-43.0167,51.25,Ilex,Trogon_viridis,2,80.38345238
Trogon,Trichilia,69.55,24,-22.3339,-47,51.25,Trichilia,Trogon_viridis,1,80.38345238
Trogon,Miconia,4.111052632,31,-22.45,-44.0167,51.25,Miconia,Trogon_viridis,2,80.38345238
Trogon,Alchornea,67.625,32,-22.4143,-42.6143,51.25,Alchornea,Trogon_viridis,9,80.38345238
Trogon,Coussapoa,2.3,33,-22.4,-42.95,51.25,Coussapoa,Trogon_viridis,2,80.38345238
Trogon,Cabralea,71.11666667,53,-24.2833,-48.4167,51.25,Cabralea,Trogon_viridis,5,80.38345238
Trogon,Virola,65.81571429,54,-24.1414,-47.974,51.25,Virola,Trogon_viridis,26,80.38345238
Trogon,Schefflera,23.1,58,-4.266666667,-55.98333333,51.25,Schefflera,Trogon_viridis,2,80.38345238
Trogon,Cymbopetalum,61.2,61,18.5499,-95.2,51.25,Cymbopetalum,Trogon_viridis,4,80.38345238
Trogon,Trichilia,69.55,62,10.4272,-85.0934,51.25,Trichilia,Trogon_viridis,15,80.38345238
Trogon,Casearia,16.35,64,10.838,-85.7071,51.25,Casearia,Trogon_viridis,8,80.38345238
Trogon,Guarea,44.08,65,9.1525,-79.8465,51.25,Guarea,Trogon_viridis,15,80.38345238
Trogon,Virola,65.81571429,65,9.1525,-79.8465,51.25,Virola,Trogon_viridis,20,80.38345238
Trogon,Guarea,44.08,67,-11.88805556,-71.4075,51.25,Guarea,Trogon_viridis,6,80.38345238
Turdus,Alchornea,67.625,1,-15.9519,-47.9701,53,Alchornea,Turdus_subalaris,47,65.40170621
Turdus,Amaioua,10.325,1,-15.9519,-47.9701,53,Amaioua,Turdus_subalaris,56,65.40170621
Turdus,Cabralea,71.11666667,1,-15.9519,-47.9701,53,Cabralea,Turdus_subalaris,239,65.40170621
Turdus,Cecropia,3.928571429,1,-15.9519,-47.9701,53,Cecropia,Turdus_subalaris,12,65.40170621
Turdus,Guatteria,5.528333333,1,-15.9519,-47.9701,53,Guatteria,Turdus_subalaris,53,65.40170621
Turdus,Mauritia,21.8,1,-15.9519,-47.9701,53,Mauritia,Turdus_subalaris,3,65.40170621
Turdus,Miconia,4.111052632,1,-15.9519,-47.9701,53,Miconia,Turdus_subalaris,24,65.40170621
Turdus,Mouriri,4.25,1,-15.9519,-47.9701,53,Mouriri,Turdus_subalaris,15,65.40170621
Turdus,Paullinia,2.1525,1,-15.9519,-47.9701,53,Paullinia,Turdus_subalaris,152,65.40170621
Turdus,Phoradendron,2.9,1,-15.9519,-47.9701,53,Phoradendron,Turdus_subalaris,1,65.40170621
Turdus,Piper,2.2,1,-15.9519,-47.9701,53,Piper,Turdus_subalaris,63,65.40170621
Turdus,Protium,2.617142857,1,-15.9519,-47.9701,53,Protium,Turdus_subalaris,35,65.40170621
Turdus,Richeria,27,1,-15.9519,-47.9701,53,Richeria,Turdus_subalaris,3,65.40170621
Turdus,Schefflera,23.1,1,-15.9519,-47.9701,53,Schefflera,Turdus_subalaris,106,65.40170621
Turdus,Solanum,5.062352941,1,-15.9519,-47.9701,53,Solanum,Turdus_subalaris,10,65.40170621
Turdus,Virola,65.81571429,1,-15.9519,-47.9701,53,Virola,Turdus_subalaris,204,65.40170621
Turdus,Xylopia,44.1,1,-15.9519,-47.9701,53,Xylopia,Turdus_subalaris,1,65.40170621
Turdus,Amaioua,10.325,2,-21.72583333,-48.01861111,53,Amaioua,Turdus_subalaris,31,65.40170621
Turdus,Byrsonima,6.158888889,2,-21.72583333,-48.01861111,53,Byrsonima,Turdus_subalaris,4,65.40170621
Turdus,Copaifera,1.65,2,-21.72583333,-48.01861111,53,Copaifera,Turdus_subalaris,4,65.40170621
Turdus,Cupania,57.8,2,-21.72583333,-48.01861111,53,Cupania,Turdus_subalaris,9,65.40170621
Turdus,Ficus,4.650416667,2,-21.72583333,-48.01861111,53,Ficus,Turdus_subalaris,1,65.40170621
Turdus,Ilex,7.89,2,-21.72583333,-48.01861111,53,Ilex,Turdus_subalaris,9,65.40170621
Turdus,Miconia,4.111052632,2,-21.72583333,-48.01861111,53,Miconia,Turdus_subalaris,8,65.40170621
Turdus,Myrcia,6.510555556,2,-21.72583333,-48.01861111,53,Myrcia,Turdus_subalaris,14,65.40170621
Turdus,Myrciaria,8,2,-21.72583333,-48.01861111,53,Myrciaria,Turdus_subalaris,1,65.40170621
Turdus,Myrsine,21.24285714,2,-21.72583333,-48.01861111,53,Myrsine,Turdus_subalaris,4,65.40170621
Turdus,Ocotea,29.855,2,-21.72583333,-48.01861111,53,Ocotea,Turdus_subalaris,6,65.40170621
Turdus,Ouratea,9.9,2,-21.72583333,-48.01861111,53,Ouratea,Turdus_subalaris,4,65.40170621
Turdus,Pera,68.1,2,-21.72583333,-48.01861111,53,Pera,Turdus_subalaris,6,65.40170621
Turdus,Rudgea,1.75,2,-21.72583333,-48.01861111,53,Rudgea,Turdus_subalaris,3,65.40170621
Turdus,Siparuna,13.7,2,-21.72583333,-48.01861111,53,Siparuna,Turdus_subalaris,2,65.40170621
Turdus,Tabernaemontana,63.9,2,-21.72583333,-48.01861111,53,Tabernaemontana,Turdus_subalaris,4,65.40170621
Turdus,Virola,65.81571429,2,-21.72583333,-48.01861111,53,Virola,Turdus_subalaris,17,65.40170621
Turdus,Nectandra,42.594,3,-29.7167,-53.7,53,Nectandra,Turdus_subalaris,376,65.40170621
Turdus,Aegiphila,8.7,4,-22.5496,-42.2766,53,Aegiphila,Turdus_subalaris,3,65.40170621
Turdus,Citharexylum,3.6,4,-22.5496,-42.2766,53,Citharexylum,Turdus_subalaris,6,65.40170621
Turdus,Cupania,57.8,4,-22.5496,-42.2766,53,Cupania,Turdus_subalaris,10,65.40170621
Turdus,Guarea,44.08,4,-22.5496,-42.2766,53,Guarea,Turdus_subalaris,5,65.40170621
Turdus,Miconia,4.111052632,4,-22.5496,-42.2766,53,Miconia,Turdus_subalaris,5,65.40170621
Turdus,Miconia,4.111052632,5,-12.9883,-41.3408,53,Miconia,Turdus_subalaris,2,65.40170621
Turdus,Myrcia,6.510555556,5,-12.9883,-41.3408,53,Myrcia,Turdus_subalaris,12,65.40170621
Turdus,Ilex,7.89,6,-22.45,-43.0167,53,Ilex,Turdus_subalaris,30,65.40170621
Turdus,Myrceugenia,6.8,6,-22.45,-43.0167,53,Myrceugenia,Turdus_subalaris,1,65.40170621
Turdus,Myrsine,21.24285714,6,-22.45,-43.0167,53,Myrsine,Turdus_subalaris,15,65.40170621
Turdus,Symplocos,2.49,6,-22.45,-43.0167,53,Symplocos,Turdus_subalaris,4,65.40170621
Turdus,Citharexylum,3.6,7,-22.81611111,-48.39166667,53,Citharexylum,Turdus_subalaris,100,65.40170621
Turdus,Copaifera,1.65,7,-22.81611111,-48.39166667,53,Copaifera,Turdus_subalaris,12,65.40170621
Turdus,Matayba,27.7,7,-22.81611111,-48.39166667,53,Matayba,Turdus_subalaris,90,65.40170621
Turdus,Cecropia,3.928571429,8,-19.7667,-40.0033,53,Cecropia,Turdus_subalaris,4,65.40170621
Turdus,Guapira,1.878333333,8,-19.7667,-40.0033,53,Guapira,Turdus_subalaris,20,65.40170621
Turdus,Myrsine,21.24285714,8,-19.7667,-40.0033,53,Myrsine,Turdus_subalaris,55,65.40170621
Turdus,Protium,2.617142857,8,-19.7667,-40.0033,53,Protium,Turdus_subalaris,26,65.40170621
Turdus,Sorocea,2.9,8,-19.7667,-40.0033,53,Sorocea,Turdus_subalaris,26,65.40170621
Turdus,Alchornea,67.625,9,-23.5468,-46.7213,53,Alchornea,Turdus_subalaris,7,65.40170621
Turdus,Cinnamomum,35.33333333,9,-23.5468,-46.7213,53,Cinnamomum,Turdus_subalaris,6,65.40170621
Turdus,Cissus,0.29,9,-23.5468,-46.7213,53,Cissus,Turdus_subalaris,1,65.40170621
Turdus,Cordia,5.02,9,-23.5468,-46.7213,53,Cordia,Turdus_subalaris,1,65.40170621
Turdus,Eugenia,5.905652174,9,-23.5468,-46.7213,53,Eugenia,Turdus_subalaris,1,65.40170621
Turdus,Ficus,4.650416667,9,-23.5468,-46.7213,53,Ficus,Turdus_subalaris,14,65.40170621
Turdus,Guarea,44.08,9,-23.5468,-46.7213,53,Guarea,Turdus_subalaris,8,65.40170621
Turdus,Miconia,4.111052632,9,-23.5468,-46.7213,53,Miconia,Turdus_subalaris,1,65.40170621
Turdus,Prunus,0.36,9,-23.5468,-46.7213,53,Prunus,Turdus_subalaris,14,65.40170621
Turdus,Schinus,5.47,9,-23.5468,-46.7213,53,Schinus,Turdus_subalaris,1,65.40170621
Turdus,Struthanthus,27.22,9,-23.5468,-46.7213,53,Struthanthus,Turdus_subalaris,1,65.40170621
Turdus,Miconia,4.111052632,10,-22.25,-47.98333333,53,Miconia,Turdus_subalaris,55,65.40170621
